image_id,item_id,file_path,category,subcategory,source_type,width,height,is_valid,is_duplicate,notes
img_038309,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000007.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038310,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000008.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038311,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,300,298,yes,pending,split=train
img_038313,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000011.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038315,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000013.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038316,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000014.jpg,tshirt,Tee,deepfashion,300,277,yes,pending,split=train
img_038317,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000015.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038318,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000016.jpg,tshirt,Tee,deepfashion,300,226,yes,pending,split=test
img_038320,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038322,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000020.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038324,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000022.jpg,tshirt,Tee,deepfashion,300,225,yes,pending,split=train
img_038325,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000023.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038328,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000026.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038329,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000027.jpg,tshirt,Tee,deepfashion,300,226,yes,pending,split=train
img_038330,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000028.jpg,tshirt,Tee,deepfashion,300,287,yes,pending,split=train
img_038331,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000029.jpg,tshirt,Tee,deepfashion,233,300,yes,pending,split=train
img_038332,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000030.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038333,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000031.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=test
img_038334,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000032.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038335,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000033.jpg,tshirt,Tee,deepfashion,268,301,yes,pending,split=train
img_038336,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000034.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038342,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000040.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038343,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000041.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
img_038347,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000045.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038349,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000047.jpg,tshirt,Tee,deepfashion,300,240,yes,pending,split=train
img_038350,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000048.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038354,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000052.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038355,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000053.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038356,Venice_Beach_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Beach_Muscle_Tee\img_00000054.jpg,tshirt,Tee,deepfashion,271,300,yes,pending,split=train
img_038358,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000002.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038359,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000003.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038360,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000004.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038361,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000005.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038362,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000006.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038364,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000008.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038365,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,288,300,yes,pending,split=test
img_038366,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000010.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038367,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000011.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038368,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000012.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038370,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000014.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038371,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000015.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038374,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038375,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000019.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038376,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000020.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038377,Venice_Cityscape_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Venice_Cityscape_Muscle_Tee\img_00000021.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038383,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000004.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038388,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,258,300,yes,pending,split=train
img_038389,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000010.jpg,tshirt,Tee,deepfashion,265,300,yes,pending,split=test
img_038393,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000014.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038394,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000015.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038397,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
img_038398,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000019.jpg,tshirt,Tee,deepfashion,236,244,yes,pending,split=train
img_038407,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000028.jpg,tshirt,Tee,deepfashion,240,300,yes,pending,split=val
img_038408,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000029.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038410,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000031.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038411,Vented_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vented_Stripe_Tee\img_00000032.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038417,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000004.jpg,tshirt,Tee,deepfashion,264,300,yes,pending,split=train
img_038418,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000005.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038419,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000006.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038420,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000007.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038421,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000008.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038422,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038423,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000010.jpg,tshirt,Tee,deepfashion,301,301,yes,pending,split=train
img_038424,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000011.jpg,tshirt,Tee,deepfashion,236,300,yes,pending,split=train
img_038426,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000013.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038427,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000014.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=test
img_038429,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000016.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038431,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038433,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000020.jpg,tshirt,Tee,deepfashion,289,301,yes,pending,split=train
img_038434,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000021.jpg,tshirt,Tee,deepfashion,236,300,yes,pending,split=train
img_038436,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000023.jpg,tshirt,Tee,deepfashion,255,270,yes,pending,split=train
img_038437,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000024.jpg,tshirt,Tee,deepfashion,246,300,yes,pending,split=train
img_038440,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000027.jpg,tshirt,Tee,deepfashion,236,300,yes,pending,split=train
img_038441,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000028.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=test
img_038442,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000029.jpg,tshirt,Tee,deepfashion,268,300,yes,pending,split=train
img_038446,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000033.jpg,tshirt,Tee,deepfashion,234,300,yes,pending,split=train
img_038451,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000038.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038452,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000039.jpg,tshirt,Tee,deepfashion,300,297,yes,pending,split=test
img_038453,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000040.jpg,tshirt,Tee,deepfashion,275,275,yes,pending,split=train
img_038454,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000041.jpg,tshirt,Tee,deepfashion,264,301,yes,pending,split=train
img_038455,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000042.jpg,tshirt,Tee,deepfashion,226,300,yes,pending,split=val
img_038456,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000043.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038457,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000044.jpg,tshirt,Tee,deepfashion,248,300,yes,pending,split=train
img_038461,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000048.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038462,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000049.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038463,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000050.jpg,tshirt,Tee,deepfashion,252,300,yes,pending,split=test
img_038466,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000053.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=test
img_038467,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000054.jpg,tshirt,Tee,deepfashion,300,240,yes,pending,split=train
img_038468,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000055.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038470,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000057.jpg,tshirt,Tee,deepfashion,298,300,yes,pending,split=train
img_038472,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000059.jpg,tshirt,Tee,deepfashion,246,300,yes,pending,split=train
img_038473,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000060.jpg,tshirt,Tee,deepfashion,250,300,yes,pending,split=val
img_038474,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000061.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=test
img_038476,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000063.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038477,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000064.jpg,tshirt,Tee,deepfashion,230,300,yes,pending,split=train
img_038478,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000065.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=val
img_038479,Vertical_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Vertical_Stripe_Tee\img_00000066.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038483,Voila_Graphic_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Voila_Graphic_Muscle_Tee\img_00000003.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=val
img_038498,Voila_Graphic_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Voila_Graphic_Muscle_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_038502,Voila_Graphic_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Voila_Graphic_Muscle_Tee\img_00000022.jpg,tshirt,Tee,deepfashion,300,227,yes,pending,split=val
img_038503,Voila_Graphic_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Voila_Graphic_Muscle_Tee\img_00000023.jpg,tshirt,Tee,deepfashion,266,300,yes,pending,split=test
img_038506,Voila_Graphic_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Voila_Graphic_Muscle_Tee\img_00000026.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=test
img_038510,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000004.jpg,shirt,Top,deepfashion,257,300,yes,pending,split=train
img_038515,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000009.jpg,shirt,Top,deepfashion,257,300,yes,pending,split=train
img_038517,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000011.jpg,shirt,Top,deepfashion,250,300,yes,pending,split=train
img_038523,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000017.jpg,shirt,Top,deepfashion,225,225,yes,pending,split=train
img_038524,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000018.jpg,shirt,Top,deepfashion,234,300,yes,pending,split=train
img_038526,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000020.jpg,shirt,Top,deepfashion,300,300,yes,pending,split=train
img_038532,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000026.jpg,shirt,Top,deepfashion,257,300,yes,pending,split=train
img_038535,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000029.jpg,shirt,Top,deepfashion,300,300,yes,pending,split=train
img_038537,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000031.jpg,shirt,Top,deepfashion,258,300,yes,pending,split=val
img_038538,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000032.jpg,shirt,Top,deepfashion,225,300,yes,pending,split=train
img_038539,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000033.jpg,shirt,Top,deepfashion,226,300,yes,pending,split=test
img_038540,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000034.jpg,shirt,Top,deepfashion,300,300,yes,pending,split=train
img_038542,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000036.jpg,shirt,Top,deepfashion,300,300,yes,pending,split=train
img_038544,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000038.jpg,shirt,Top,deepfashion,250,300,yes,pending,split=train
img_038546,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000040.jpg,shirt,Top,deepfashion,225,300,yes,pending,split=test
img_038547,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000041.jpg,shirt,Top,deepfashion,250,300,yes,pending,split=test
img_038548,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000042.jpg,shirt,Top,deepfashion,225,300,yes,pending,split=train
img_038552,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000046.jpg,shirt,Top,deepfashion,229,300,yes,pending,split=train
img_038553,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000047.jpg,shirt,Top,deepfashion,280,300,yes,pending,split=train
img_038554,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000048.jpg,shirt,Top,deepfashion,257,300,yes,pending,split=train
img_038555,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000049.jpg,shirt,Top,deepfashion,278,278,yes,pending,split=train
img_038560,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000054.jpg,shirt,Top,deepfashion,294,300,yes,pending,split=train
img_038561,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000055.jpg,shirt,Top,deepfashion,300,300,yes,pending,split=train
img_038562,Buttoned_Lace_Panel_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Buttoned_Lace_Panel_Top\img_00000056.jpg,shirt,Top,deepfashion,300,300,yes,pending,split=train
img_038566,Waffle-Textured_Moto_Jacket,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Waffle-Textured_Moto_Jacket\img_00000003.jpg,jacket,Jacket,deepfashion,224,274,yes,pending,split=train
img_038570,Waffle-Textured_Moto_Jacket,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Waffle-Textured_Moto_Jacket\img_00000007.jpg,jacket,Jacket,deepfashion,300,300,yes,pending,split=train
img_038574,Waffle-Textured_Moto_Jacket,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Waffle-Textured_Moto_Jacket\img_00000011.jpg,jacket,Jacket,deepfashion,300,300,yes,pending,split=test
img_038576,Waffle-Textured_Moto_Jacket,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Waffle-Textured_Moto_Jacket\img_00000013.jpg,jacket,Jacket,deepfashion,300,300,yes,pending,split=train
img_038577,Waffle-Textured_Moto_Jacket,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Waffle-Textured_Moto_Jacket\img_00000014.jpg,jacket,Jacket,deepfashion,300,300,yes,pending,split=train
