image_id,item_id,file_path,category,subcategory,source_type,width,height,is_valid,is_duplicate,notes
img_064739,Baroque-Patterned_Lace_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baroque-Patterned_Lace_Top\img_00000022.jpg,shirt,Top,deepfashion,241,300,yes,pending,split=train
img_064743,Baroque-Patterned_Lace_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baroque-Patterned_Lace_Top\img_00000026.jpg,shirt,Top,deepfashion,250,250,yes,pending,split=train
img_064744,Baroque-Patterned_Lace_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baroque-Patterned_Lace_Top\img_00000027.jpg,shirt,Top,deepfashion,268,268,yes,pending,split=train
img_064751,Baroque-Patterned_Lace_Top,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baroque-Patterned_Lace_Top\img_00000034.jpg,shirt,Top,deepfashion,225,300,yes,pending,split=train
img_064760,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000005.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064772,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000017.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064773,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064776,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000021.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064780,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000025.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064784,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000029.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064786,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000031.jpg,tshirt,Tee,deepfashion,300,239,yes,pending,split=train
img_064790,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000035.jpg,tshirt,Tee,deepfashion,280,280,yes,pending,split=train
img_064791,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000036.jpg,tshirt,Tee,deepfashion,250,300,yes,pending,split=train
img_064793,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000038.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064795,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000040.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064796,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000041.jpg,tshirt,Tee,deepfashion,235,300,yes,pending,split=train
img_064800,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000045.jpg,tshirt,Tee,deepfashion,300,294,yes,pending,split=train
img_064804,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000049.jpg,tshirt,Tee,deepfashion,246,300,yes,pending,split=train
img_064806,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000051.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064808,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000053.jpg,tshirt,Tee,deepfashion,273,300,yes,pending,split=train
img_064810,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000055.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064811,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000056.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064813,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000058.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064820,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000065.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064822,Heart_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Muscle_Tee\img_00000067.jpg,tshirt,Tee,deepfashion,236,262,yes,pending,split=train
img_064823,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000001.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064825,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000003.jpg,tshirt,Tee,deepfashion,231,300,yes,pending,split=train
img_064829,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000007.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064832,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000010.jpg,tshirt,Tee,deepfashion,300,225,yes,pending,split=train
img_064836,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000014.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064841,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000019.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064848,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000026.jpg,tshirt,Tee,deepfashion,300,239,yes,pending,split=train
img_064849,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000027.jpg,tshirt,Tee,deepfashion,246,300,yes,pending,split=train
img_064852,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000030.jpg,tshirt,Tee,deepfashion,236,300,yes,pending,split=train
img_064856,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000034.jpg,tshirt,Tee,deepfashion,259,300,yes,pending,split=train
img_064858,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000036.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064859,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000037.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064860,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000038.jpg,tshirt,Tee,deepfashion,300,228,yes,pending,split=train
img_064862,Heart_Print_Boxy_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heart_Print_Boxy_Tee\img_00000040.jpg,tshirt,Tee,deepfashion,236,300,yes,pending,split=train
img_064869,Heathered_Baseball_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Stripe_Tee\img_00000002.jpg,tshirt,Tee,deepfashion,240,300,yes,pending,split=train
img_064871,Heathered_Baseball_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Stripe_Tee\img_00000004.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064875,Heathered_Baseball_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Stripe_Tee\img_00000008.jpg,tshirt,Tee,deepfashion,227,301,yes,pending,split=train
img_064876,Heathered_Baseball_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Stripe_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
img_064900,Heathered_Baseball_Stripe_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Stripe_Tee\img_00000033.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064902,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000002.jpg,tshirt,Tee,deepfashion,257,300,yes,pending,split=train
img_064909,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064910,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000010.jpg,tshirt,Tee,deepfashion,229,300,yes,pending,split=train
img_064913,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000013.jpg,tshirt,Tee,deepfashion,261,300,yes,pending,split=train
img_064914,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000014.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064915,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000015.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064920,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000021.jpg,tshirt,Tee,deepfashion,238,301,yes,pending,split=train
img_064921,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000022.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064922,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000023.jpg,tshirt,Tee,deepfashion,241,300,yes,pending,split=train
img_064923,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000024.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064924,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000025.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064928,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000029.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064930,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000031.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064933,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000035.jpg,tshirt,Tee,deepfashion,300,260,yes,pending,split=train
img_064934,Heathered_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Baseball_Tee\img_00000036.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064950,Heathered_Box_Pleat_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Box_Pleat_Tee\img_00000006.jpg,tshirt,Tee,deepfashion,226,300,yes,pending,split=train
img_064951,Heathered_Box_Pleat_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Box_Pleat_Tee\img_00000007.jpg,tshirt,Tee,deepfashion,257,300,yes,pending,split=train
img_064953,Heathered_Box_Pleat_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Box_Pleat_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064960,Heathered_Box_Pleat_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Box_Pleat_Tee\img_00000016.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064976,Heathered_Box_Pleat_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Box_Pleat_Tee\img_00000032.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064987,Heathered_Chiffon-Paneled_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Chiffon-Paneled_Tee\img_00000002.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
img_064992,Heathered_Chiffon-Paneled_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Chiffon-Paneled_Tee\img_00000007.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_064996,Heathered_Chiffon-Paneled_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Chiffon-Paneled_Tee\img_00000011.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065002,Heathered_Chiffon-Paneled_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Chiffon-Paneled_Tee\img_00000017.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065004,Heathered_Cities_Graphic_Hoodie,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Cities_Graphic_Hoodie\img_00000001.jpg,hoodie,Hoodie,deepfashion,300,300,yes,pending,split=train
img_065006,Heathered_Cities_Graphic_Hoodie,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Cities_Graphic_Hoodie\img_00000003.jpg,hoodie,Hoodie,deepfashion,300,300,yes,pending,split=train
img_065024,Heathered_Cities_Graphic_Hoodie,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Cities_Graphic_Hoodie\img_00000021.jpg,hoodie,Hoodie,deepfashion,300,300,yes,pending,split=train
img_065025,Heathered_Cities_Graphic_Hoodie,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Cities_Graphic_Hoodie\img_00000022.jpg,hoodie,Hoodie,deepfashion,300,300,yes,pending,split=train
img_065028,Heathered_Cities_Graphic_Hoodie,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Cities_Graphic_Hoodie\img_00000025.jpg,hoodie,Hoodie,deepfashion,225,300,yes,pending,split=train
img_065029,Heathered_Cities_Graphic_Hoodie,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Cities_Graphic_Hoodie\img_00000026.jpg,hoodie,Hoodie,deepfashion,300,300,yes,pending,split=train
img_065030,Heathered_Cities_Graphic_Hoodie,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Cities_Graphic_Hoodie\img_00000027.jpg,hoodie,Hoodie,deepfashion,300,300,yes,pending,split=train
img_065034,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000004.jpg,tshirt,Tee,deepfashion,230,260,yes,pending,split=train
img_065035,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000005.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065039,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
img_065042,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000012.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065050,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000020.jpg,tshirt,Tee,deepfashion,240,300,yes,pending,split=train
img_065054,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000024.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065055,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000025.jpg,tshirt,Tee,deepfashion,255,300,yes,pending,split=train
img_065060,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000030.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065062,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000032.jpg,tshirt,Tee,deepfashion,293,300,yes,pending,split=train
img_065067,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000037.jpg,tshirt,Tee,deepfashion,225,225,yes,pending,split=train
img_065068,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000038.jpg,tshirt,Tee,deepfashion,240,300,yes,pending,split=train
img_065070,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000040.jpg,tshirt,Tee,deepfashion,237,300,yes,pending,split=train
img_065071,Heathered_Colorblock_Baseball_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Baseball_Tee\img_00000041.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065075,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000002.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065076,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000003.jpg,tshirt,Tee,deepfashion,250,250,yes,pending,split=train
img_065079,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000006.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065080,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000007.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065082,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000009.jpg,tshirt,Tee,deepfashion,300,232,yes,pending,split=train
img_065083,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000010.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065084,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000011.jpg,tshirt,Tee,deepfashion,290,300,yes,pending,split=train
img_065086,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000013.jpg,tshirt,Tee,deepfashion,301,251,yes,pending,split=train
img_065088,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000015.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065091,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065095,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000022.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065099,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000026.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065101,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000028.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
img_065102,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000029.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065104,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000031.jpg,tshirt,Tee,deepfashion,246,300,yes,pending,split=train
img_065105,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000032.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065106,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000033.jpg,tshirt,Tee,deepfashion,233,300,yes,pending,split=train
img_065108,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000035.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065114,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000041.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065117,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000044.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065120,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000047.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065124,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000051.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065131,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000058.jpg,tshirt,Tee,deepfashion,232,300,yes,pending,split=train
img_065135,Baseball_Muscle_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Baseball_Muscle_Tee\img_00000062.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065144,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000001.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065149,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000006.jpg,tshirt,Tee,deepfashion,268,300,yes,pending,split=train
img_065155,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000012.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065161,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065163,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000020.jpg,tshirt,Tee,deepfashion,237,300,yes,pending,split=train
img_065171,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000028.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065176,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000033.jpg,tshirt,Tee,deepfashion,237,300,yes,pending,split=train
img_065178,Heathered_Colorblock_Raglan_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Raglan_Tee\img_00000035.jpg,tshirt,Tee,deepfashion,227,300,yes,pending,split=train
img_065181,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000002.jpg,tshirt,Tee,deepfashion,227,301,yes,pending,split=train
img_065182,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000003.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065187,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000008.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065189,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000010.jpg,tshirt,Tee,deepfashion,238,301,yes,pending,split=train
img_065192,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000013.jpg,tshirt,Tee,deepfashion,227,301,yes,pending,split=train
img_065195,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000016.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065196,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000017.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
img_065197,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000018.jpg,tshirt,Tee,deepfashion,234,300,yes,pending,split=train
img_065198,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000019.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065200,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000021.jpg,tshirt,Tee,deepfashion,300,300,yes,pending,split=train
img_065204,Heathered_Colorblock_Tee,C:\clothes_ir_dataset\raw\deepfashion\Img\img\img\Heathered_Colorblock_Tee\img_00000025.jpg,tshirt,Tee,deepfashion,225,300,yes,pending,split=train
